,Time(minutes),Speed(MPH),Over Speed Limit
0,8.014,0.0,False
1,8.02,2.4854849999999997,False
2,8.024,3.7282269999999995,False
3,8.029,3.7282269999999995,False
4,8.033999999999999,6.213712,False
5,8.039,6.213712,False
6,8.044,8.699197,False
7,8.048,10.563310000000001,False
8,8.052999999999999,10.563310000000001,False
9,8.058,12.42742,False
10,8.062999999999999,12.42742,False
11,8.068,14.29154,False
12,8.072000000000001,16.15565,False
13,8.077,16.15565,False
14,8.082,16.77702,False
15,8.087,16.77702,False
16,8.092,19.26251,False
17,8.096,20.50525,False
18,8.101,20.50525,False
19,8.106,21.747989999999998,False
20,8.111,21.747989999999998,False
21,8.116,22.36936,False
22,8.121,22.36936,False
23,8.126,22.36936,False
24,8.131,23.6121,False
25,8.136000000000001,22.99073,False
26,8.14,22.99073,False
27,8.145,23.6121,False
28,8.15,21.747989999999998,False
29,8.155,21.747989999999998,False
30,8.16,21.747989999999998,False
31,8.164,21.747989999999998,False
32,8.169,21.126620000000003,False
33,8.174,20.50525,False
34,8.179,20.50525,False
35,8.184,18.01976,False
36,8.187999999999999,18.01976,False
37,8.193,16.77702,False
38,8.198,14.29154,False
39,8.203,14.29154,False
40,8.208,13.048789999999999,False
41,8.213,10.563310000000001,False
42,8.218,10.563310000000001,False
43,8.222999999999999,8.077826,False
44,8.228,8.077826,False
45,8.232999999999999,8.699197,False
46,8.237,8.077826,False
47,8.242,8.077826,False
48,8.247,6.213712,False
49,8.252,6.835083,False
50,8.257,6.835083,False
51,8.261000000000001,7.456453999999999,False
52,8.266,7.456453999999999,False
53,8.271,4.9709699999999994,False
54,8.276,3.7282269999999995,False
55,8.281,3.7282269999999995,False
56,8.285,3.7282269999999995,False
57,8.29,3.7282269999999995,False
58,8.295,2.4854849999999997,False
59,8.3,3.106856,False
60,8.305,3.106856,False
61,8.31,3.7282269999999995,False
62,8.315,3.7282269999999995,False
63,8.32,6.213712,False
64,8.325,7.456453999999999,False
65,8.33,7.456453999999999,False
66,8.334,8.699197,False
67,8.339,11.80605,False
68,8.344,11.80605,False
69,8.349,13.048789999999999,False
70,8.354,15.534279999999999,False
71,8.357999999999999,15.534279999999999,False
72,8.363,18.01976,False
73,8.368,18.01976,False
74,8.373,19.883879999999998,False
75,8.378,22.99073,False
76,8.383,22.99073,False
77,8.388,24.23348,False
78,8.392999999999999,24.23348,False
79,8.397,25.47622,False
80,8.402000000000001,28.583070000000003,False
81,8.408,28.583070000000003,False
82,8.413,29.82582,False
83,8.417,31.068559999999998,False
84,8.422,31.068559999999998,False
85,8.427,32.93267,False
86,8.432,32.93267,False
87,8.437000000000001,34.79679,False
88,8.441,36.6609,False
89,8.446,36.6609,False
90,8.451,38.525009999999995,False
91,8.456,39.146390000000004,False
92,8.461,39.146390000000004,False
93,8.465,40.38913,False
94,8.47,40.38913,False
95,8.475,42.253240000000005,False
96,8.48,42.87461,False
97,8.485,42.87461,False
98,8.488999999999999,44.11736,False
99,8.494,44.11736,False
100,8.499,45.98147,False
101,8.505,46.60284,False
102,8.509,46.60284,False
103,8.514,46.60284,False
104,8.519,46.60284,False
105,8.524,47.84558,False
106,8.529,48.46695,False
107,8.533,48.46695,False
108,8.538,48.46695,False
109,8.543,49.70969,False
110,8.548,49.70969,False
111,8.552999999999999,50.331070000000004,False
112,8.557,50.331070000000004,False
113,8.562000000000001,50.331070000000004,False
114,8.567,50.331070000000004,False
115,8.572000000000001,50.331070000000004,False
116,8.577,51.573809999999995,False
117,8.582,52.19518,False
118,8.587,52.19518,False
119,8.591000000000001,52.19518,False
120,8.596,52.19518,False
121,8.602,52.19518,False
122,8.606,53.43792,False
123,8.611,53.43792,False
124,8.616,52.81655,False
125,8.621,52.81655,False
126,8.626,53.43792,False
127,8.63,54.059290000000004,False
128,8.635,54.059290000000004,False
129,8.64,52.81655,False
130,8.645,53.43792,False
131,8.65,53.43792,False
132,8.655,54.059290000000004,False
133,8.66,54.059290000000004,False
134,8.664,54.059290000000004,False
135,8.669,52.81655,False
136,8.674,52.81655,False
137,8.679,53.43792,False
138,8.684,52.81655,False
139,8.687999999999999,52.81655,False
140,8.693,52.19518,False
141,8.699,52.19518,False
142,8.704,52.19518,False
143,8.709,50.95244,False
144,8.714,50.95244,False
145,8.718,50.331070000000004,False
146,8.722999999999999,50.331070000000004,False
147,8.728,50.331070000000004,False
148,8.732999999999999,50.331070000000004,False
149,8.738,50.331070000000004,False
150,8.743,50.331070000000004,False
151,8.748,49.08833,False
152,8.752,49.08833,False
153,8.757,48.46695,False
154,8.762,48.46695,False
155,8.767000000000001,48.46695,False
156,8.772,48.46695,False
157,8.776,48.46695,False
158,8.781,47.22421,False
159,8.786,47.84558,False
160,8.791,47.84558,False
161,8.796,48.46695,False
162,8.801,48.46695,False
163,8.806000000000001,49.70969,False
164,8.811,49.08833,False
165,8.816,49.08833,False
166,8.82,49.70969,False
167,8.825,49.70969,False
168,8.83,50.331070000000004,False
169,8.835,50.331070000000004,False
170,8.84,50.331070000000004,False
171,8.845,50.331070000000004,False
172,8.849,50.331070000000004,False
173,8.854,50.331070000000004,False
174,8.859,50.331070000000004,False
175,8.863999999999999,51.573809999999995,False
176,8.869,51.573809999999995,False
177,8.874,50.95244,False
178,8.878,50.95244,False
179,8.883,50.331070000000004,False
180,8.888,51.573809999999995,False
181,8.894,51.573809999999995,False
182,8.898,50.95244,False
183,8.902999999999999,50.95244,False
184,8.908,51.573809999999995,False
185,8.913,52.19518,False
186,8.918,52.19518,False
187,8.923,52.19518,False
188,8.927999999999999,52.19518,False
189,8.932,52.19518,False
190,8.937000000000001,53.43792,False
191,8.942,53.43792,False
192,8.947000000000001,52.81655,False
193,8.951,52.19518,False
194,8.956,52.19518,False
195,8.961,53.43792,False
196,8.966000000000001,52.81655,False
197,8.971,52.81655,False
198,8.976,52.19518,False
199,8.981,52.19518,False
200,8.985,53.43792,False
201,8.991,54.059290000000004,False
202,8.996,54.059290000000004,False
203,9.001,52.81655,False
204,9.005,52.81655,False
205,9.01,53.43792,False
206,9.015,52.81655,False
207,9.02,52.81655,False
208,9.025,53.43792,False
209,9.03,54.059290000000004,False
210,9.033999999999999,54.059290000000004,False
211,9.039,52.81655,False
212,9.044,52.81655,False
213,9.049,53.43792,False
214,9.054,54.059290000000004,False
215,9.059,54.059290000000004,False
216,9.062999999999999,52.81655,False
217,9.068,53.43792,False
218,9.073,53.43792,False
219,9.078,54.059290000000004,False
220,9.083,54.059290000000004,False
221,9.089,54.059290000000004,False
222,9.093,52.81655,False
223,9.097999999999999,52.81655,False
224,9.103,53.43792,False
225,9.107999999999999,53.43792,False
226,9.113,54.059290000000004,False
227,9.117,52.81655,False
228,9.122,52.81655,False
229,9.127,53.43792,False
230,9.132,52.81655,False
231,9.137,52.81655,False
232,9.141,53.43792,False
233,9.146,53.43792,False
234,9.151,54.059290000000004,False
235,9.156,52.81655,False
236,9.161,52.81655,False
237,9.166,53.43792,False
238,9.171,54.059290000000004,False
239,9.176,54.059290000000004,False
240,9.181000000000001,52.81655,False
241,9.186,52.81655,False
242,9.191,53.43792,False
243,9.196,54.059290000000004,False
244,9.201,54.059290000000004,False
245,9.206,52.81655,False
246,9.211,53.43792,False
247,9.215,53.43792,False
248,9.22,54.059290000000004,False
249,9.225,52.81655,False
250,9.23,52.81655,False
251,9.235,53.43792,False
252,9.24,53.43792,False
253,9.244,54.059290000000004,False
254,9.249,52.81655,False
255,9.254,52.81655,False
256,9.259,52.19518,False
257,9.264,52.19518,False
258,9.269,53.43792,False
259,9.273,54.059290000000004,False
260,9.277999999999999,54.059290000000004,False
261,9.283999999999999,52.81655,False
262,9.289,53.43792,False
263,9.293,53.43792,False
264,9.298,54.059290000000004,False
265,9.302999999999999,54.059290000000004,False
266,9.308,54.059290000000004,False
267,9.312999999999999,54.059290000000004,False
268,9.318,54.059290000000004,False
269,9.322000000000001,54.059290000000004,False
270,9.327,54.059290000000004,False
271,9.332,54.059290000000004,False
272,9.337,54.059290000000004,False
273,9.342,54.059290000000004,False
274,9.346,54.059290000000004,False
275,9.351,55.302040000000005,True
276,9.356,55.302040000000005,True
277,9.361,54.680659999999996,False
278,9.366,54.680659999999996,False
279,9.37,54.059290000000004,False
280,9.375,55.302040000000005,True
281,9.381,55.302040000000005,True
282,9.385,54.680659999999996,False
283,9.39,55.302040000000005,True
284,9.395,55.302040000000005,True
285,9.4,54.680659999999996,False
286,9.405,54.680659999999996,False
287,9.408999999999999,55.302040000000005,True
288,9.414,54.680659999999996,False
289,9.419,54.680659999999996,False
290,9.424,54.059290000000004,False
291,9.429,54.059290000000004,False
292,9.433,54.059290000000004,False
293,9.437999999999999,52.81655,False
294,9.443,52.81655,False
295,9.448,53.43792,False
296,9.453,54.059290000000004,False
297,9.457,54.059290000000004,False
298,9.462,52.81655,False
299,9.467,52.81655,False
300,9.472000000000001,53.43792,False
301,9.478,54.059290000000004,False
302,9.482999999999999,54.059290000000004,False
303,9.487,54.059290000000004,False
304,9.492,54.059290000000004,False
305,9.498,54.059290000000004,False
306,9.502,54.059290000000004,False
307,9.507,54.059290000000004,False
308,9.512,54.059290000000004,False
309,9.517000000000001,54.059290000000004,False
310,9.522,54.059290000000004,False
311,9.526,52.81655,False
312,9.531,53.43792,False
313,9.536,53.43792,False
314,9.541,54.059290000000004,False
315,9.546,54.059290000000004,False
316,9.551,52.81655,False
317,9.555,53.43792,False
318,9.56,53.43792,False
319,9.565,54.059290000000004,False
320,9.57,54.059290000000004,False
321,9.575,54.059290000000004,False
322,9.58,54.059290000000004,False
323,9.585,54.059290000000004,False
324,9.59,54.059290000000004,False
325,9.595,54.059290000000004,False
326,9.599,54.059290000000004,False
327,9.604,54.059290000000004,False
328,9.609,54.059290000000004,False
329,9.613999999999999,55.302040000000005,True
330,9.619,54.680659999999996,False
331,9.623,54.680659999999996,False
332,9.628,55.302040000000005,True
333,9.633,54.680659999999996,False
334,9.638,54.680659999999996,False
335,9.642999999999999,55.302040000000005,True
336,9.647,55.302040000000005,True
337,9.652000000000001,54.680659999999996,False
338,9.657,54.059290000000004,False
339,9.662,54.059290000000004,False
340,9.667,54.059290000000004,False
341,9.672,54.059290000000004,False
342,9.677,54.059290000000004,False
343,9.682,54.059290000000004,False
344,9.687000000000001,54.059290000000004,False
345,9.691,54.059290000000004,False
346,9.702,52.81655,False
347,9.707,53.43792,False
348,9.711,53.43792,False
349,9.716000000000001,52.81655,False
350,9.721,53.43792,False
351,9.726,53.43792,False
352,9.731,52.81655,False
353,9.735,53.43792,False
354,9.74,53.43792,False
355,9.745,54.059290000000004,False
356,9.75,54.059290000000004,False
357,9.755,52.81655,False
358,9.759,53.43792,False
359,9.764,53.43792,False
360,9.769,54.059290000000004,False
361,9.775,54.059290000000004,False
362,9.779,52.81655,False
363,9.783999999999999,53.43792,False
364,9.789,53.43792,False
365,9.794,52.81655,False
366,9.799,53.43792,False
367,9.802999999999999,53.43792,False
368,9.808,54.059290000000004,False
369,9.812999999999999,54.059290000000004,False
370,9.818,52.81655,False
371,9.823,53.43792,False
372,9.827,53.43792,False
373,9.832,54.059290000000004,False
374,9.837,54.059290000000004,False
375,9.842,54.059290000000004,False
376,9.847000000000001,54.059290000000004,False
377,9.851,54.059290000000004,False
378,9.856,54.059290000000004,False
379,9.861,54.059290000000004,False
380,9.866,54.059290000000004,False
381,9.871,54.059290000000004,False
382,9.876,54.059290000000004,False
383,9.881,52.81655,False
384,9.886000000000001,53.43792,False
385,9.891,53.43792,False
386,9.895,54.059290000000004,False
387,9.9,54.059290000000004,False
388,9.905,54.059290000000004,False
389,9.91,54.059290000000004,False
390,9.915,54.059290000000004,False
391,9.919,54.059290000000004,False
392,9.924,54.059290000000004,False
393,9.929,54.059290000000004,False
394,9.934,55.302040000000005,True
395,9.939,55.302040000000005,True
396,9.943,54.680659999999996,False
397,9.948,54.059290000000004,False
398,9.953,54.059290000000004,False
399,9.958,54.059290000000004,False
400,9.963,54.059290000000004,False
401,9.968,54.059290000000004,False
402,9.972999999999999,54.059290000000004,False
403,9.978,54.059290000000004,False
404,9.982999999999999,54.059290000000004,False
405,9.987,54.059290000000004,False
406,9.992,54.059290000000004,False
407,9.997,54.059290000000004,False
408,10.002,54.059290000000004,False
409,10.007,52.81655,False
410,10.011000000000001,53.43792,False
411,10.016,53.43792,False
412,10.021,54.059290000000004,False
413,10.026,54.059290000000004,False
414,10.031,52.81655,False
415,10.035,53.43792,False
416,10.04,53.43792,False
417,10.045,54.059290000000004,False
418,10.05,52.81655,False
419,10.055,52.81655,False
420,10.06,53.43792,False
421,10.066,54.059290000000004,False
422,10.07,54.059290000000004,False
423,10.075,52.81655,False
424,10.08,52.81655,False
425,10.085,53.43792,False
426,10.09,52.81655,False
427,10.094,52.81655,False
428,10.099,53.43792,False
429,10.104,53.43792,False
430,10.109,54.059290000000004,False
431,10.113999999999999,54.059290000000004,False
432,10.119,54.059290000000004,False
433,10.123,54.059290000000004,False
434,10.128,54.059290000000004,False
435,10.133,54.059290000000004,False
436,10.138,54.059290000000004,False
437,10.142999999999999,54.059290000000004,False
438,10.147,54.059290000000004,False
439,10.152000000000001,54.059290000000004,False
440,10.157,54.059290000000004,False
441,10.163,54.059290000000004,False
442,10.167,54.059290000000004,False
443,10.172,54.059290000000004,False
444,10.177,54.059290000000004,False
445,10.182,54.059290000000004,False
446,10.187000000000001,54.059290000000004,False
447,10.191,54.059290000000004,False
448,10.196,54.059290000000004,False
449,10.201,54.059290000000004,False
450,10.206,54.059290000000004,False
451,10.211,54.059290000000004,False
452,10.215,54.059290000000004,False
453,10.22,54.059290000000004,False
454,10.225,54.059290000000004,False
455,10.23,54.059290000000004,False
456,10.235,54.059290000000004,False
457,10.238999999999999,54.059290000000004,False
458,10.244000000000002,54.059290000000004,False
459,10.249,54.059290000000004,False
460,10.254000000000001,54.059290000000004,False
461,10.259,54.059290000000004,False
462,10.264000000000001,54.059290000000004,False
463,10.269,54.059290000000004,False
464,10.274000000000001,54.059290000000004,False
465,10.279000000000002,55.302040000000005,True
466,10.284,55.302040000000005,True
467,10.288,54.680659999999996,False
468,10.293,54.680659999999996,False
469,10.298,54.059290000000004,False
470,10.302999999999999,55.302040000000005,True
471,10.308,55.302040000000005,True
472,10.312000000000001,54.680659999999996,False
473,10.317,54.059290000000004,False
474,10.322000000000001,54.059290000000004,False
475,10.327,55.302040000000005,True
476,10.332,55.302040000000005,True
477,10.335999999999999,54.680659999999996,False
478,10.341,54.059290000000004,False
479,10.345999999999998,54.059290000000004,False
480,10.350999999999999,54.059290000000004,False
481,10.356,55.302040000000005,True
482,10.360999999999999,55.302040000000005,True
483,10.366,54.680659999999996,False
484,10.370999999999999,54.680659999999996,False
485,10.376,54.059290000000004,False
486,10.38,55.302040000000005,True
487,10.385,55.302040000000005,True
488,10.39,54.680659999999996,False
489,10.395,54.680659999999996,False
490,10.4,54.059290000000004,False
491,10.404000000000002,55.302040000000005,True
492,10.409,55.302040000000005,True
493,10.414000000000001,54.680659999999996,False
494,10.419,54.680659999999996,False
495,10.424000000000001,54.059290000000004,False
496,10.427999999999999,55.302040000000005,True
497,10.433,55.302040000000005,True
498,10.437999999999999,54.680659999999996,False
499,10.443,54.059290000000004,False
500,10.448,54.059290000000004,False
501,10.453,55.302040000000005,True
502,10.458,54.680659999999996,False
503,10.463,54.680659999999996,False
504,10.468,54.059290000000004,False
505,10.472000000000001,54.059290000000004,False
506,10.477,55.302040000000005,True
507,10.482000000000001,54.680659999999996,False
508,10.487,54.680659999999996,False
509,10.492,54.059290000000004,False
510,10.495999999999999,54.059290000000004,False
511,10.502,55.302040000000005,True
512,10.505999999999998,54.680659999999996,False
513,10.511,54.680659999999996,False
514,10.515999999999998,54.059290000000004,False
515,10.520999999999999,54.059290000000004,False
516,10.525,55.302040000000005,True
517,10.53,54.680659999999996,False
518,10.535,54.680659999999996,False
519,10.54,55.302040000000005,True
520,10.545,54.680659999999996,False
521,10.550999999999998,54.680659999999996,False
522,10.555,55.302040000000005,True
523,10.56,54.680659999999996,False
524,10.565,54.680659999999996,False
525,10.57,55.302040000000005,True
526,10.575,55.302040000000005,True
527,10.58,54.680659999999996,False
528,10.584000000000001,54.059290000000004,False
529,10.589,54.059290000000004,False
530,10.594000000000001,54.059290000000004,False
531,10.599,54.059290000000004,False
532,10.604000000000001,52.81655,False
533,10.607999999999999,53.43792,False
534,10.613,53.43792,False
535,10.618,52.81655,False
536,10.623,52.81655,False
537,10.628,53.43792,False
538,10.632,52.81655,False
539,10.637,52.81655,False
540,10.642000000000001,52.19518,False
541,10.648,50.95244,False
542,10.652999999999999,50.95244,False
543,10.658,51.573809999999995,False
544,10.663,52.19518,False
545,10.667,52.19518,False
546,10.672,50.95244,False
547,10.677,50.95244,False
548,10.682,51.573809999999995,False
549,10.687000000000001,50.95244,False
550,10.690999999999999,50.95244,False
551,10.696,50.331070000000004,False
552,10.700999999999999,50.331070000000004,False
553,10.706,51.573809999999995,False
554,10.710999999999999,50.95244,False
555,10.716,50.95244,False
556,10.72,51.573809999999995,False
557,10.725,50.95244,False
558,10.73,50.95244,False
559,10.735,51.573809999999995,False
560,10.74,51.573809999999995,False
561,10.745,52.19518,False
562,10.75,53.43792,False
563,10.755,53.43792,False
564,10.76,52.81655,False
565,10.765,52.19518,False
566,10.769,52.19518,False
567,10.774000000000001,53.43792,False
568,10.779000000000002,53.43792,False
569,10.784,52.81655,False
570,10.788,53.43792,False
571,10.793,53.43792,False
572,10.798,54.059290000000004,False
573,10.802999999999999,54.059290000000004,False
574,10.808,52.81655,False
575,10.812000000000001,53.43792,False
576,10.817,53.43792,False
577,10.822000000000001,54.059290000000004,False
578,10.827,54.059290000000004,False
579,10.832,52.81655,False
580,10.837,53.43792,False
581,10.842,54.059290000000004,False
582,10.847000000000001,54.059290000000004,False
583,10.852,54.059290000000004,False
584,10.857000000000001,54.059290000000004,False
585,10.862,54.059290000000004,False
586,10.867,55.302040000000005,True
587,10.872,55.302040000000005,True
588,10.876,54.680659999999996,False
589,10.880999999999998,54.680659999999996,False
590,10.886,54.059290000000004,False
591,10.890999999999998,55.302040000000005,True
592,10.895999999999999,55.302040000000005,True
593,10.9,54.680659999999996,False
594,10.905,54.680659999999996,False
595,10.91,54.059290000000004,False
596,10.915,54.059290000000004,False
597,10.92,54.059290000000004,False
598,10.924000000000001,54.059290000000004,False
599,10.929,54.059290000000004,False
600,10.934000000000001,54.059290000000004,False
601,10.94,52.81655,False
602,10.945,53.43792,False
603,10.949000000000002,53.43792,False
604,10.954,52.81655,False
605,10.959000000000001,52.81655,False
606,10.964,52.19518,False
607,10.969000000000001,53.43792,False
608,10.974,53.43792,False
609,10.978,52.81655,False
610,10.982999999999999,52.81655,False
611,10.988,50.95244,False
612,10.993,51.573809999999995,False
613,10.997,51.573809999999995,False
614,11.002,52.19518,False
615,11.007,52.19518,False
616,11.012,50.95244,False
617,11.017000000000001,51.573809999999995,False
618,11.022,51.573809999999995,False
619,11.027000000000001,50.95244,False
620,11.032,51.573809999999995,False
621,11.037,51.573809999999995,False
622,11.042,52.19518,False
623,11.047,50.95244,False
624,11.050999999999998,50.95244,False
625,11.056,51.573809999999995,False
626,11.061,51.573809999999995,False
627,11.065999999999999,52.19518,False
628,11.071,52.19518,False
629,11.075,52.19518,False
630,11.08,52.19518,False
631,11.085,52.19518,False
632,11.09,52.19518,False
633,11.095,52.19518,False
634,11.1,52.19518,False
635,11.104000000000001,52.19518,False
636,11.109000000000002,52.19518,False
637,11.114,52.19518,False
638,11.119000000000002,52.19518,False
639,11.124,52.19518,False
640,11.128,52.19518,False
641,11.134,52.19518,False
642,11.139000000000001,52.19518,False
643,11.142999999999999,52.19518,False
644,11.148,50.95244,False
645,11.152999999999999,50.95244,False
646,11.158,51.573809999999995,False
647,11.163,51.573809999999995,False
648,11.168,52.19518,False
649,11.172,50.95244,False
650,11.177,50.95244,False
651,11.182,51.573809999999995,False
652,11.187000000000001,51.573809999999995,False
653,11.192,52.19518,False
654,11.196,50.95244,False
655,11.200999999999999,50.95244,False
656,11.206,51.573809999999995,False
657,11.210999999999999,51.573809999999995,False
658,11.216,52.19518,False
659,11.22,50.95244,False
660,11.225,50.95244,False
661,11.231,51.573809999999995,False
662,11.235999999999999,52.19518,False
663,11.241,52.19518,False
664,11.245,52.19518,False
665,11.25,52.19518,False
666,11.255,52.19518,False
667,11.26,53.43792,False
668,11.265,53.43792,False
669,11.269,52.81655,False
670,11.274000000000001,53.43792,False
671,11.279000000000002,53.43792,False
672,11.284,54.059290000000004,False
673,11.289000000000001,54.059290000000004,False
674,11.293,54.059290000000004,False
675,11.298,54.059290000000004,False
676,11.302999999999999,54.059290000000004,False
677,11.308,54.059290000000004,False
678,11.312999999999999,54.059290000000004,False
679,11.317,54.059290000000004,False
680,11.322000000000001,55.302040000000005,True
681,11.328,55.302040000000005,True
682,11.333,54.680659999999996,False
683,11.337,54.059290000000004,False
684,11.342,54.059290000000004,False
685,11.347000000000001,55.302040000000005,True
686,11.352,55.302040000000005,True
687,11.357000000000001,54.680659999999996,False
688,11.360999999999999,54.059290000000004,False
689,11.366,54.059290000000004,False
690,11.370999999999999,55.302040000000005,True
691,11.376,54.680659999999996,False
692,11.380999999999998,54.680659999999996,False
693,11.385,54.059290000000004,False
694,11.39,54.059290000000004,False
695,11.395,55.302040000000005,True
696,11.4,54.680659999999996,False
697,11.405,54.680659999999996,False
698,11.409,54.059290000000004,False
699,11.414000000000001,54.059290000000004,False
700,11.419,55.302040000000005,True
701,11.425,55.92341,True
702,11.429,55.92341,True
703,11.434000000000001,54.680659999999996,False
704,11.439,54.680659999999996,False
705,11.444,55.302040000000005,True
706,11.449000000000002,57.16615,True
707,11.453,57.16615,True
708,11.458,56.54478,True
709,11.463,55.92341,True
710,11.468,55.92341,True
711,11.472999999999999,55.92341,True
712,11.477,55.92341,True
713,11.482000000000001,55.92341,True
714,11.487,57.16615,True
715,11.492,57.16615,True
716,11.497,56.54478,True
717,11.501,55.92341,True
718,11.505999999999998,55.92341,True
719,11.511,55.92341,True
720,11.515999999999998,55.92341,True
721,11.520999999999999,55.92341,True
722,11.526,54.680659999999996,False
723,11.530999999999999,54.680659999999996,False
724,11.536,54.059290000000004,False
725,11.540999999999999,54.059290000000004,False
726,11.546,54.059290000000004,False
727,11.55,52.81655,False
728,11.556,52.81655,False
729,11.56,53.43792,False
730,11.565,52.81655,False
731,11.57,52.81655,False
732,11.575,52.19518,False
733,11.58,52.19518,False
734,11.584000000000001,53.43792,False
735,11.589,52.81655,False
736,11.594000000000001,52.81655,False
737,11.599,52.19518,False
738,11.604000000000001,53.43792,False
739,11.607999999999999,53.43792,False
740,11.613,52.81655,False
741,11.619000000000002,52.81655,False
742,11.624,53.43792,False
743,11.628,52.81655,False
744,11.633,52.81655,False
745,11.638,52.19518,False
746,11.642999999999999,52.19518,False
747,11.648,53.43792,False
748,11.652000000000001,52.81655,False
749,11.657,52.81655,False
750,11.662,52.19518,False
751,11.667,52.19518,False
752,11.672,52.19518,False
753,11.675999999999998,52.19518,False
754,11.681,52.19518,False
755,11.686,52.19518,False
756,11.690999999999999,52.19518,False
757,11.696,52.19518,False
758,11.7,52.19518,False
759,11.705,52.19518,False
760,11.71,50.95244,False
761,11.716,51.573809999999995,False
762,11.72,51.573809999999995,False
763,11.725,50.95244,False
764,11.73,50.95244,False
765,11.735,51.573809999999995,False
766,11.74,50.95244,False
767,11.745,50.95244,False
768,11.749,50.331070000000004,False
769,11.754000000000001,51.573809999999995,False
770,11.759,51.573809999999995,False
771,11.764000000000001,50.95244,False
772,11.769,51.573809999999995,False
773,11.773,51.573809999999995,False
774,11.779000000000002,50.95244,False
775,11.784,50.95244,False
776,11.788,50.331070000000004,False
777,11.793,51.573809999999995,False
778,11.798,51.573809999999995,False
779,11.802999999999999,50.95244,False
780,11.808,50.95244,False
781,11.812999999999999,50.331070000000004,False
782,11.818,51.573809999999995,False
783,11.823,51.573809999999995,False
784,11.828,50.95244,False
785,11.833,50.331070000000004,False
786,11.838,50.331070000000004,False
787,11.843,50.331070000000004,False
788,11.847999999999999,51.573809999999995,False
789,11.852,51.573809999999995,False
790,11.857000000000001,50.95244,False
791,11.862,50.95244,False
792,11.867,50.331070000000004,False
793,11.872,50.331070000000004,False
794,11.877,50.331070000000004,False
795,11.880999999999998,51.573809999999995,False
796,11.886,50.95244,False
797,11.890999999999998,50.95244,False
798,11.895999999999999,50.331070000000004,False
799,11.901,50.331070000000004,False
800,11.905,50.331070000000004,False
801,11.911,50.331070000000004,False
802,11.915999999999999,50.331070000000004,False
803,11.921,51.573809999999995,False
804,11.925999999999998,51.573809999999995,False
805,11.93,50.95244,False
806,11.935,50.331070000000004,False
807,11.94,50.331070000000004,False
808,11.945,50.331070000000004,False
809,11.95,50.331070000000004,False
810,11.954,50.331070000000004,False
811,11.959000000000001,50.331070000000004,False
812,11.964,50.331070000000004,False
813,11.969000000000001,50.331070000000004,False
814,11.974,50.331070000000004,False
815,11.979000000000001,50.331070000000004,False
816,11.982999999999999,50.331070000000004,False
817,11.988,50.331070000000004,False
818,11.993,50.331070000000004,False
819,11.998,50.331070000000004,False
820,12.003,50.331070000000004,False
821,12.009,50.331070000000004,False
822,12.013,50.331070000000004,False
823,12.017999999999999,50.331070000000004,False
824,12.023,49.08833,False
825,12.027999999999999,49.70969,False
826,12.033,49.70969,False
827,12.038,49.08833,False
828,12.043,49.08833,False
829,12.048,49.70969,False
830,12.052999999999999,49.08833,False
831,12.057,49.08833,False
832,12.062000000000001,48.46695,False
833,12.067,48.46695,False
834,12.072000000000001,48.46695,False
835,12.077,48.46695,False
836,12.082,48.46695,False
837,12.085999999999999,48.46695,False
838,12.091,48.46695,False
839,12.095999999999998,48.46695,False
840,12.100999999999999,48.46695,False
841,12.107000000000001,48.46695,False
842,12.112,48.46695,False
843,12.117,48.46695,False
844,12.122,48.46695,False
845,12.127,48.46695,False
846,12.132,48.46695,False
847,12.137,48.46695,False
848,12.140999999999998,47.22421,False
849,12.145999999999999,47.84558,False
850,12.151,47.84558,False
851,12.155999999999999,48.46695,False
852,12.161,48.46695,False
853,12.165999999999999,47.22421,False
854,12.17,46.60284,False
855,12.175,46.60284,False
856,12.18,47.84558,False
857,12.185,47.84558,False
858,12.19,47.22421,False
859,12.194,46.60284,False
860,12.199000000000002,46.60284,False
861,12.205,47.84558,False
862,12.21,47.22421,False
863,12.214,47.22421,False
864,12.219000000000001,46.60284,False
865,12.225,46.60284,False
866,12.229000000000001,46.60284,False
867,12.234000000000002,46.60284,False
868,12.239,46.60284,False
869,12.244000000000002,46.60284,False
870,12.249,45.3601,False
871,12.253,45.3601,False
872,12.264000000000001,46.60284,False
873,12.269,46.60284,False
874,12.274000000000001,45.3601,False
875,12.279000000000002,45.98147,False
876,12.284,45.98147,False
877,12.289000000000001,45.3601,False
878,12.293,45.3601,False
879,12.298,45.98147,False
880,12.302999999999999,44.11736,False
881,12.309000000000001,44.11736,False
882,12.314,44.11736,False
883,12.319,44.11736,False
884,12.324000000000002,43.495979999999996,False
885,12.328,44.11736,False
886,12.333,44.11736,False
887,12.338,42.253240000000005,False
888,12.343,42.253240000000005,False
889,12.347999999999999,42.253240000000005,False
890,12.353,41.63187,False
891,12.357999999999999,41.0105,False
892,12.362,41.0105,False
893,12.367,41.0105,False
894,12.372,41.0105,False
895,12.377,41.0105,False
896,12.382,41.0105,False
897,12.387,41.0105,False
898,12.392000000000001,39.767759999999996,False
899,12.395999999999999,39.767759999999996,False
900,12.401,39.146390000000004,False
901,12.407,39.146390000000004,False
902,12.412,39.146390000000004,False
903,12.415999999999999,37.90364,False
904,12.421,38.525009999999995,False
905,12.425999999999998,38.525009999999995,False
906,12.431,37.90364,False
907,12.436,36.03953,False
